OmimID	Gene
600993	SMAD4
600994	-
600995	-
600996	-
600997	EPHB2
600998	GNAQ
600999	MAZ
601000	-
601001	-
601002	GSS
601003	-
601004	-
601005	-
601006	-
601007	LEPR
601008	-
601009	TJP1
601010	TCF15
601011	CACNA1A
601012	CACNA1B
601013	CACNA1E
601014	DLG1
601015	NPC2
601016	-
601017	SNTA1
601018	-
601019	SLC6A9
601020	CD86
601021	NUP98
601022	NFKBIL1
601023	VCP
601024	AP2M1
601025	AP2B1
601026	AP2A1
601027	-
601028	CD47
601029	MEST
601030	RNASE4
601031	RHPN1
601032	PKN1
601033	LAMA5
601034	-
601035	HNRNPH1
601036	-
601037	HNRNPF
601038	DIO3
601039	-
601040	SCARB1
601041	TLE2
601042	-
601043	-
601044	-
601045	CTNND1
601046	MMP12
601047	CAV1
601048	CAV2
601049	-
601050	-
601051	MSLN
601052	PIN1
601053	PLXNB1
601054	PLXNA2
601055	PLXNA1
601056	BCL2A1
601057	PDCD6
601058	H3F3B
601059	-
601060	ENPP2
601061	SNRPD2
601062	SNRPD3
601063	SNRPD1
601064	ZFP36L1
601065	AARS
601066	OXA1L
601067	-
601068	FCMTE1
601069	ZNF239
601070	IL15RA
601071	-
601072	-
601073	-
601074	CELF1
601075	-
601076	-
601077	KRT31
601078	KRT82
601079	ZRSR1
601080	U2AF1L4
601081	ABCD2
601082	UBE2H
601083	-
601084	-
601085	-
601086	-
601087	-
601088	-
601089	FOXF1
601090	FOXC1
601091	FOXD1
601092	FOXD4
601093	FOXI1
601094	FOXE3
601095	-
601096	-
601097	PMP22
601098	-
601099	SLA
601100	HSPA13
601101	-
601102	EIF4A2
601103	MFAP5
601104	-
601105	CTSK
601106	-
601107	ABCC2
601108	-
601109	HTR6
601110	-
601111	-
601112	TXNRD1
601113	HSPA4
601114	MPP3
601115	GRM3
601116	GRM8
601117	THOP1
601118	CAMLG
601119	CLPP
601120	CDH5
601121	PGF
601122	HTR2B
601123	ST8SIA1
601124	SEMA3F
601125	HK2
601126	TMF1
601127	-
601128	H3F3A
601129	CYP2C8
601130	CYP2C9
601131	CYP2C18
601132	KSR1
601133	CYP2G1P
601134	STT3A
601135	GBX2
601136	-
601137	-
601138	GUCY2EP
601139	ZNF175
601140	PPP1R14B
601141	KCNAB1
601142	KCNAB2
601143	DCTN1
601144	-
601145	CSTB
601146	GDF5
601147	GDF6
601148	SMCP
601149	IDH3A
601150	DDX11
601151	DDX12P
601152	-
601153	FHIT
601154	-
601155	HMHA1
601156	CCL11
601157	DEFA4
601158	MAPK8
601159	CCR1
601160	-
601161	-
601162	SPG9
601163	-
601164	-
601165	-
601166	GPR15
601167	P2RY1
601168	DPYSL3
601169	-
601170	-
601171	-
601172	CSPG4
601173	-
601174	-
601175	ARL2
601176	GCLM
601177	ARF4
601178	CAPRIN1
601179	RAN
601180	RANBP1
601181	RANBP2
601182	ORC2
601183	CRIP2
601184	DNAJC3
601185	STC1
601186	-
601187	-
601188	-
601189	POLR2L
601190	PDE6H
601191	ERH
601192	PLA2G5
601193	CRISP1
601194	TLR1
601195	-
601196	PRDM2
601197	TUB
601198	-
601199	CASR
601200	-
601201	-
601202	CTAA2
601203	IL1RL1
601204	PTGFRN
601205	SIX1
601206	POU2AF1
601207	DGKQ
601208	IDDM11
601209	PCBP1
601210	PCBP2
601211	CD97
601212	PTK2B
601213	ABCE1
601214	-
601215	ATR
601216	-
601217	-
601218	ADARB1
601219	-
601220	-
601221	-
601222	-
601223	-
601224	-
601225	DVL1P1
601226	-
601227	-
601228	-
601229	-
601230	-
601231	MTOR
601232	PIK3CG
601233	INHBC
601234	NACA
601235	DDX10
601236	DAB2
601237	RNF112
601238	-
601239	DTNA
601240	GAMT
601241	HDAC1
601242	MAP1LC3A
601243	TOP3A
601244	GUCY1A2
601245	CHAF1B
601246	CHAF1A
601247	SOS2
601248	BIN1
601249	PRPSAP1
601250	MSRA
601251	-
601252	FCN1
601253	CAV3
601254	MAP2K6
601255	KIF1A
601256	-
601257	DDX1
601258	CYP2J2
601259	AMBN
601260	ZKSCAN1
601261	ZSCAN21
601262	ZNF16
601263	MAP2K2
601264	-
601265	NODAL
601266	DUT
601267	CCR2
601268	CCR3
601269	C1QBP
601270	CYP4F3
601271	GUCA2B
601272	SNX1
601273	CLTCL1
601274	PTGR1
601275	GPM6A
601276	ZNF177
601277	-
601278	FRG1
601279	DGCR6
601280	MAB21L1
601281	SEMA3B
601282	PLEC
601283	-
601284	ACVRL1
601285	SHFM1
601286	-
601287	-
601288	YWHAZ
601289	YWHAB
601290	SFN
601291	UGT8
601292	SULT1A2
601293	RHEB
601294	-
601295	SLC10A2
601296	MUSK
601297	SOX15
601298	-
601299	BMPR1A
601300	ACVR1B
601301	PPIL1
601302	PPP3R1
601303	TBCB
601304	NHP2L1
601305	HTR5A
601306	HCLS1
601307	-
601308	-
601309	PTCH1
601310	CYP4A11
601311	SOAT2
601312	-
601313	PKD1
601314	HINT1
601315	-
601316	-
601317	-
601318	IDDM13
601319	-
601320	-
601321	-
601322	-
601323	NUCB1
601324	HNRNPD
601325	CNTN3
601326	CLDN11
601327	SCN2B
601328	SCNN1D
601329	LIMK1
601330	GUCY2C
601331	-
601332	MKX
601333	SUPT6H
601334	KLC3
601335	MAP2K4
601336	MOGS
601337	RFX3
601338	-
601339	-
601340	MIA
601341	-
601342	CSE1L
601343	-
601344	-
601345	-
601346	-
601347	-
601348	-
601349	-
601350	-
601351	-
601352	-
601353	-
601354	-
601355	-
601356	-
601357	-
601358	-
601359	-
601360	-
601361	GDF10
601362	-
601363	-
601364	CDH13
601365	DVL1
601366	SMAD2
601367	-
601368	DVL3
601369	-
601370	-
601371	-
601372	-
601373	CCR5
601374	-
601375	-
601376	-
601377	-
601378	-
601379	-
601380	EFNA4
601381	EFNA3
601382	-
601383	AQP6
601384	LY6E
601385	TUSC3
601386	-
601387	TSG101
601388	-
601389	-
601390	-
601391	CCL13
601392	CCL14
601393	CCL15
601394	CCL16
601395	CCL3L1
601396	WNT8B
601397	T
601398	VEGFB
601399	-
601400	-
601401	MLF2
601402	MLF1
601403	DOCK1
601404	GPR68
601405	CTRC
601406	BCL7A
601407	NIDDM2
601408	KAT6A
601409	KAT5
601410	-
601411	SGCD
601412	DFNA7
601413	DIO2
601414	-
601415	MYBL2
601416	SLC39A7
601417	HSD17B8
601418	RRBP1
601419	-
601420	-
601421	KARS
601422	LUZP1
601423	TDG
601424	OXCT1
601425	TCEA1
601426	NR2C2
601427	-
601428	RNU4ATAC
601429	RNU6ATAC
601430	UPF1
601431	TRNAA1
601432	TRNAR3
601433	-
601434	SKP1
601435	SKP1P2
601436	SKP2
601437	FCGRT
601438	-
601439	ABCC9
601440	DGKE
601441	DGKZ
601442	CFL1
601443	CFL2
601444	BLOC1S1
601445	NDUFB9
601446	-
601447	USP5
601448	NPAT
601449	-
601450	-
601451	-
601452	-
601453	-
601454	PSORS3
601455	-
601456	MMRN1
601457	-
601458	IBD2
601459	PNOC
601460	SLCO2A1
601461	ATOH1
601462	-
601463	HAS1
601464	AFF3
601465	DGUOK
601466	-
601467	MAD2L1
601468	MAT2A
601469	PTH2R
601470	CX3CR1
601471	MBS2
601472	-
601473	ZNF75A
601474	-
601475	PWP2
601476	LAPTM5
601477	-
601478	MYO1A
601479	MYO1E
601480	MYO1F
601481	MYO10
601482	DR1
601483	PEG3
601484	SEPP1
601485	STX1B
601486	DAZL
601487	PPARG
601488	NCF4
601489	IGFALS
601490	NFE2
601491	IPW
601492	-
601493	-
601494	-
601495	-
601496	GFRA1
601497	BAG1
601498	PEX6
601499	RIEG2
601500	SMO
601501	VPS35
601502	FCGR1B
601503	FCGR1C
601504	SEC14L1
601505	ZNF146
601506	2-Sep
601507	AP3S1
601508	-
601509	GGH
601510	SCAP
601511	STAT5A
601512	STAT6
601513	FGF12
601514	FGF11
601515	FGF14
601516	SF1
601517	ATXN2
601518	-
601519	ATP5I
601520	CCL17
601521	ESM1
601522	GRB7
601523	GRB10
601524	GRB14
601525	CHI3L1
601526	CHI3L2
601527	ALX1
601528	VEGFC
601529	NR2C1
601530	SQSTM1
601531	LTB4R
601532	CASP6
601533	ADAM2
601534	KCNJ3
601535	EFNA5
601536	-
601537	-
601538	PROP1
601539	-
601540	BRD2
601541	BRD3
601542	PITX2
601543	-
601544	-
601545	PAFAH1B1
601546	PROX1
601547	-
601548	EFEMP1
601549	-
601550	-
601551	-
601552	-
601553	-
601554	DYNLT1
601555	RND2
601556	ATXN1
601557	ACACB
601558	RBPMS
601559	-
601560	-
601561	-
601562	DYNLL1
601563	-
601564	PRSS2
601565	IRF8
601566	ING1
601567	LMAN1
601568	ADD3
601569	UBE2G1
601570	WNT7A
601571	CAPZA2
601572	CAPZB
601573	EZH2
601574	TAF15
601575	FOSL2
601576	PTPRS
601577	PTPRCAP
601578	CCNG1
601579	OAZ1
601580	CAPZA1
601581	NRCAM
601582	INPP5D
601583	-
601584	PTP4A2
601585	PTP4A1
601586	PTGER4
601587	TMSB15A
601588	-
601589	RASA2
601590	EVPL
601591	PRKG2
601592	RAPSN
601593	BARD1
601594	JARID2
601595	SMAD1
601596	-
601597	BTG2
601598	PTPRD
601599	SSPN
601600	ETV5
601601	TFAP2B
601602	TFAP2C
601603	LCP2
601604	IL12RB1
601605	-
601606	-
601607	SMARCB1
601608	-
601609	HADH
601610	BTN1A1
601611	SLC14A2
601612	-
601613	CXCR5
601614	NTN1
601615	ABCA3
601616	-
601617	RDH5
601618	SOX18
601619	RALGDS
601620	TBX5
601621	TBX3
601622	TWIST1
601623	UBE3A
601624	FCN2
601625	ART1
601626	-
601627	SMN2
601628	-
601629	PCP4
601630	-
601631	-
601632	POU4F1
601633	NSF
601634	-
601635	-
601636	HAS2
601637	CYP51A1
601638	ARFIP2
601639	PRKACA
601640	-
601641	ACOX2
601642	IL12RB2
601643	PPP2R5A
601644	PPP2R5B
601645	PPP2R5C
601646	PPP2R5D
601647	PPP2R5E
601648	PSMD4
601649	-
601650	-
601651	NAP1L4
601652	MYOC
601653	EYA1
601654	EYA2
601655	EYA3
601656	GATA6
601657	EPYC
601658	OC90
601659	C21orf33
601660	-
601661	UBE2I
601662	ALCAM
601663	ESR2
601664	SNRNP200
601665	-
601666	IDDM15
601667	ANGPT1
601668	-
601669	-
601670	DPF1
601671	DPF2
601672	DPF3
601673	ELAVL2
601674	EZH1
601675	-
601676	-
601677	NDUFA5
601678	-
601679	GTF2I
601680	-
601681	PSMC5
601682	GLC1C
601683	COQ7
601684	RPS6KA1
601685	RPS6KA2
601686	TEP1
601687	KRT12
601688	HPGD
601689	TAF4B
601690	PLA2G7
601691	ABCA4
601692	TGFBI
601693	UCP2
601694	-
601695	CSN3
601696	-
601697	SERPINB8
601698	PTPRN2
601699	PTGIS
601700	-
601701	-
601702	ROCK1
601703	VASP
601704	CXCL9
601705	-
601706	-
601707	-
601708	-
601709	-
601710	EIF5
601711	TRAF1
601712	BIRC2
601713	GMFB
601714	TEAD4
601715	-
601716	STAU1
601717	STXBP2
601718	-
601719	TBX4
601720	KIN
601721	BIRC3
601722	-
601723	FZD5
601724	NEUROD1
601725	NEUROD2
601726	NEUROG1
601727	-
601728	PTEN
601729	TEAD2
601730	PIGC
601731	ATIC
601732	SMARCC1
601733	MGST2
601734	SMARCC2
601735	SMARCD1
601736	SMARCD2
601737	SMARCD3
601738	EXTL1
601739	MEIS1
601740	MEIS2
601741	CUL5
601742	TRIM28
601743	OSMR
601744	-
601745	KCNK1
601746	HYOU1
601747	TRIM23
601748	GTF2H2
601749	GLMN
601750	GTF2H3
601751	MCHR1
601752	ENTPD1
601753	PPID
601754	UFD1L
601755	DGCR14
601756	GALNT3
601757	PEX7
601758	PEX12
601759	-
601760	GTF2H4
601761	CASP7
601762	CASP10
601763	CASP8
601764	-
601765	-
601766	FZD9
601767	HIP1
601768	SH3GL1
601769	VDR
601770	NPY6R
601771	CYP1B1
601772	H2AFX
601773	PTPRN
601774	MGAT5
601775	-
601776	-
601777	-
601778	POLRMT
601779	-
601780	-
601781	-
601782	TESK1
601783	MAP6
601784	ASIC2
601785	PMM2
601786	PMM1
601787	TAF5
601788	MSTN
601789	PEX13
601790	NPY4R
601791	PEX14
601792	PPP1R2
601793	-
601794	-
601795	MAPK3
601796	TAF4
601797	AIM1
601798	GNPDA1
601799	SERPINB9
601800	-
601801	SP2
601802	HESX1
601803	-
601804	SP3
601805	GPER1
601806	MCM6
601807	MMP19
601808	-
601809	-
601810	DNA2
601811	-
601812	-
601813	-
601814	FXYD2
601815	-
601816	-
601817	NME3
601818	NME4
601819	BPTF
601820	-
601821	RNY1
601822	RNY3
601823	RNY4
601824	RNY5
601825	NDUFS7
601826	DGKD
601827	-
601828	NR4A2
601829	-
601830	-
601831	HIST2H2BE
601832	RPL29
601833	AIF1
601834	CCR8
601835	CCR6
601836	KIFAP3
601837	LIG4
601838	ITPK1
601839	EPHB3
601840	-
601841	SERPINA5
601842	-
601843	SLC5A5
601844	WNK4
601845	GSC2
601846	MDRV
601847	-
601848	TOMM20
601849	-
601850	-
601851	CLOCK
601852	ICAM5
601853	-
601854	DGKG
601855	ARHGEF1
601856	ZNF211
601857	-
601858	CLGN
601859	-
601860	HSD17B4
601861	RFXAP
601862	-
601863	RFX5
601864	-
601865	PLOD2
601866	SEMA4D
601867	ATP1B3
601868	-
601869	-
601870	METAP2
601871	CSRP2
601872	SLC7A2
601873	B4GALNT1
601874	ELL2
601875	-
601876	-
601877	LEFTY2
601878	KLF10
601879	LGALS9
601880	CX3CL1
601881	RAX
601882	DFFA
601883	DFFB
601884	-
601885	-
601886	ASCL2
601887	-
601888	MHS6
601889	NBEAP1
601890	PTK7
601891	CST6
601892	KPNA3
601893	TRIO
601894	-
601895	TRAF2
601896	TRAF3
601897	ZNF148
601898	GHSR
601899	STAM
601900	IRF4
601901	SLC8A2
601902	ORC1
601903	UGT2B17
601904	-
601905	RABGGTA
601906	WNT10B
601907	NEO1
601908	GPR20
601909	GPR21
601910	GPR22
601911	DLX4
601912	SUMO1
601913	ASNA1
601914	PRELP
601915	TIMP4
601916	MANF
601917	ALDH3B2
601918	GDF9
601919	F2RL2
601920	JAG1
601921	-
601922	ANGPT2
601923	-
601924	COPA
601925	ARHGDIA
601926	THRSP
601927	-
601928	KRT86
601929	ATP2A3
601930	BNC1
601931	BCL2L2
601932	MUC8
601933	CRY1
601934	GPS1
601935	GPS2
601936	PAWR
601937	NCOA3
601938	-
601939	SRPK1
601940	SRSF4
601941	IDDM6
601942	-
601943	SRSF9
601944	SRSF6
601945	SFSWAP
601946	-
601947	SOX12
601948	-
601949	CACNB4
601950	ZFPM1
601951	CLK1
601952	-
601953	CCNH
601954	-
601955	CDK7
601956	GFRA2
601957	-
601958	CACNB3
601959	NEK4
601960	CCL20
601961	PRMT2
601962	TAPBP
601963	TTC1
601964	DNAJC7
601965	S1PR3
601966	RSC1A1
601967	WNT7B
601968	WNT2B
601969	DMBT1
601970	VIPR2
601971	-
601972	RORB
601973	RARRES2
601974	S1PR1
601975	PKP1
601976	-
601977	-
601978	SIGMAR1
601979	-
601980	LIPF
601981	RNASE6
601982	OGG1
601983	MAP4K1
601984	NCOA4
601985	CCDC6
601986	-
601987	CPT1B
601988	LIMK2
601989	S100A13
601990	TP73
601991	NOVA2
601992	FRDA2
601993	NCOA2
601994	-
601995	TNR
601996	-
601997	BID
601998	ESRRA
601999	LHX1
602000	POLR1B
602001	NPY5R
602002	ZYX
602003	LRMP
602004	PTK6
602005	SORL1
602006	MAPKAPK2
602007	CRKL
602008	IPO5
602009	COX6A2
602010	SRSF11
602011	ST11
602012	ENTPD2
602013	POLR2G
602014	-
602015	ODF2
602016	KLF2
602017	PSMB1
602018	NRTN
602019	SQLE
602020	MAFG
602021	PPP1R12A
602022	MALL
602023	CLCNKB
602024	CLCNKA
602025	-
602026	PHYH
602027	TERF2
602028	-
602029	-
602030	FUT7
602031	PGGT1B
602032	-
602033	EML1
602034	CRHR2
602035	PPP4C
602036	-
602037	RHOH
602038	DUSP8
602039	EIF3A
602040	NCAM2
602041	NKX3-1
602042	GPR18
602043	GPR31
602044	UCP3
602045	RING1
602046	PDIA3
602047	PDE3B
602048	RAC1
602049	RAC2
602050	RAC3
602051	PIN1P1
602052	GAK
602053	KLF6
602054	TBX1
602055	INSIG1
602056	DEFB1
602057	-
602058	SERPINB10
602059	ISLR
602060	TMPRSS2
602061	EREG
602062	NINJ1
602063	TALDO1
602064	IMPA1
602065	ADARB2
602066	-
602067	-
602068	-
602069	NRP1
602070	NRP2
602071	-
602072	COX6A1
602073	-
602074	DAP3
602075	SATB1
602076	TRPV1
602077	-
602078	-
602079	-
602080	-
602081	-
602082	CDB2
602083	-
602084	-
602085	-
602086	ARVD3
602087	ARVD4
602088	-
602089	-
602090	LTBP3
602091	LTBP2
602092	-
602093	-
602094	-
602095	SLC30A4
602096	AD5
602097	USH1E
602098	PLK1
602099	ALS5
602100	PKNOX1
602101	CLDN5
602102	SUPT5H
602103	TRAPPC10
602104	SH3BP2
602105	MSH4
602106	KCNJ15
602107	-
602108	MATN2
602109	MATN3
602110	SLC29A2
602111	-
602112	MPPED1
602113	KMT2D
602114	-
602115	FGF10
602116	YEATS4
602117	NDN
602118	CHD1
602119	CHD2
602120	CHD3
602121	DIAPH1
602122	SRP72
602123	CAMK2G
602124	DYT7
602125	COX10
602126	ZBTB14
602127	SMTN
602128	GAS2L1
602129	MYO9B
602130	MAPKAPK3
602131	PHLDA2
602132	CTAGE5
602133	PFAS
602134	ETM2
602135	DNALI1
602136	PEX1
602137	NDUFA2
602138	NDUFA6
602139	NDUFA7
602140	NDUFB8
602141	NDUFS8
602142	PLCD1
602143	TP53BP2
602144	BRDT
602145	PA2G4
602146	LHX4
602147	-
602148	SOX1
602149	PITX1
602150	SNAI2
602151	DVL2
602152	-
602153	KRT81
602154	-
602155	UBXN8
602156	-
602157	NOVA1
602158	CLNS1A
602159	CORO2A
602160	TFDP2
602161	PSME2
602162	SYCP1
602163	UBE2E2
602164	HTR4
602165	TRIM27
602166	AP3B2
602167	ESRRB
602168	VRK1
602169	VRK2
602170	MYD88
602171	GPA33
602172	CYP8B1
602173	SEC62
602174	GPR25
602175	PSMB2
602176	PSMB3
602177	PSMB4
602178	CHAD
602179	HSPB2
602180	SIPA1
602181	SND1
602182	ENPP3
602183	NKX3-2
602184	NDUFV3
602185	-
602186	VGF
602187	ZNF195
602188	EPHA4
602189	RGS3
602190	EPHA7
602191	ELF3
602192	ADAM10
602193	SLC29A1
602194	HTRA1
602195	HSPB1
602196	-
602197	-
602198	CDK2AP1
602199	-
602200	-
602201	ECM1
602202	DDOST
602203	SLN
602204	BICD1
602205	-
602206	RAB17
602207	RAB18
602208	KCNJ10
602209	RREB1
602210	EIF3E
602211	FOXD2
602212	SIAH1
602213	SIAH2
602214	CSNK1G2
602215	DEFB4A
602216	STK11
602217	SDCBP
602218	SALL1
602219	SALL2
602220	RASL10A
602221	ZMYM2
602222	-
602223	EIF4EBP1
602224	EIF4EBP2
602225	CRX
602226	CD180
602227	CCL19
602228	TCF7L2
602229	SOX10
602230	SH3BGR
602231	SUMO3
602232	KCNQ3
602233	APAF1
602234	CASP9
602235	KCNQ2
602236	-
602237	-
602238	EXOSC2
602239	CYP26A1
602240	ZKSCAN8
602241	MIPEP
602242	AP2S1
602243	CD151
602244	DNASE1L3
602245	GTPBP1
602246	ZSCAN9
602247	-
602248	-
602249	-
602250	TNFRSF9
602251	TIMM10
602252	-
602253	KLF4
602254	SRRD
602255	STK25
602256	PPEF2
602257	SCARB2
602258	-
602259	TTC3
602260	PER1
602261	MMP15
602262	MMP16
602263	-
602264	SPOCK1
602265	NEDD9
602266	-
602267	ADAM8
602268	AOC2
602269	ARVCF
602270	ATOX1
602271	-
602272	TCF4
602273	GALNT1
602274	GALNT2
602275	GUCA1B
602276	TADA2A
602277	ZNF184
602278	NEDD4
602279	PABPN1
602280	TULP1
602281	MFGE8
602282	LPAR1
602283	CCL8
602284	BMP8B
602285	MMP17
602286	SC5D
602287	ERP29
602288	RTKN
602289	DRAP1
602290	TRIM32
602291	FOXJ1
602292	ECHS1
602293	CIB1
602294	FOXA1
602295	FOXA3
602296	AP4M1
602297	EFNB3
602298	RAB7A
602299	-
602300	GAL3ST1
602301	KAT2A
602302	HR
602303	KAT2B
602304	NR1D2
602305	-
602306	RGL2
602307	WWP1
602308	WWP2
602309	TULP2
602310	RBMS1
602311	AGRP
602312	-
602313	OVOL1
602314	LAD1
602315	MAP2K3
602316	PRDX6
602317	STAC
602318	MTERF
602319	NELL1
602320	NELL2
602321	GSTK1
602322	TERC
602323	KCNJ12
602324	HNRNPH3
602325	EIF4G2
602326	RPL23A
602327	PSD
602328	-
602329	SEL1L
602330	ABLIM1
602331	ORC5
602332	NCAPH
602333	EMP1
602334	EMP2
602335	EMP3
602336	ROR1
602337	ROR2
602338	PRPF4B
602339	SLC15A2
602340	-
602341	FOXM1
602342	-
602343	TRPC1
602344	PAFAH2
602345	TRPC3
602346	CNTNAP1
602347	-
602348	SNAPC3
602349	NTN3
602350	NRGN
602351	CMKLR1
602352	GNRH2
602353	TGFB1I1
602354	LAT
602355	TRAF6
602356	TRAF5
602357	WIPF1
602358	HCRT
602359	FXYD1
602360	GATM
602361	-
602362	RANGAP1
602363	-
602364	CTSW
602365	CTSC
602366	ILK
602367	NPTX1
602368	GRID2
602369	CYR61
602370	GML
602371	ACSL3
602372	ZAN
602373	CNN2
602374	CNN3
602375	MRPL12
602376	IFNAR2
602377	DNM1
602378	DNM2
602379	-
602380	UPK1B
602381	NAB2
602382	PLD1
602383	OGN
602384	PLD2
602385	SULT1C2
602386	ZNF212
602387	RBMS2
602388	SYMPK
602389	TUFM
602390	-
602391	PEMT
602392	HCRTR1
602393	HCRTR2
602394	NOLC1
602395	GPAM
602396	ANXA8
602397	ATP8B1
602398	-
602399	MAPK12
602400	-
602401	-
602402	FOXC2
602403	BLMH
602404	PARK3
602405	-
602406	HAND1
602407	HAND2
602408	NR1D1
602409	MLLT10
602410	BRPF1
602411	EXTL2
602412	RPS24
602413	SDHC
602414	APBA1
602415	DTNB
602416	AP3S2
602417	-
602418	-
602419	EGR3
602420	KCNA10
602421	CFTR
602422	SLBP
602423	NR1H3
602424	DMRT1
602425	MAP3K4
602426	NVL
602427	TBX6
602428	HAS3
602429	GLC1D
602430	ROBO1
602431	ROBO2
602432	OPTN
602433	-
602434	AUP1
602435	PPIE
602436	MICB
602437	GCHFR
602438	HSF4
602439	-
602440	-
602441	CISH
602442	ITSN1
602443	XPNPEP1
602444	ZNF354A
602445	SERPINI1
602446	GPC5
602447	PON2
602448	MAP3K5
602449	AKAP1
602450	-
602451	P2RY6
602452	BUB1
602453	ITGAD
602454	PTPRU
602455	-
602456	-
602457	FADD
602458	SORT1
602459	-
602460	POU4F3
602461	SIRPA
602462	CRMP1
602463	DPYSL2
602464	TRAF4
602465	SPRY1
602466	SPRY2
602467	-
602468	PPP1R9A
602469	FOLR3
602470	PSCA
602471	-
602472	-
602473	-
602474	PKMYT1
602475	-
602476	-
602477	2-Feb
602478	TRDMT1
602479	POU3F1
602480	POU3F3
602481	-
602482	-
602483	-
602484	-
602485	-
602486	POP1
602487	HRSP12
602488	CYTH2
602489	KHDRBS1
602490	NRIP1
602491	-
602492	PTX3
602493	UVRAG
602494	CCL23
602495	CCL24
602496	MPST
602497	-
602498	TFG
602499	MACOM
602500	GOLGB1
602501	-
602502	GOLGA1
602503	FRAT1
602504	SHOX2
602505	PXN
602506	-
602507	RNF103
602508	PAFAH1B2
602509	GOLGA4
602510	PTPRH
602511	-
602512	RGS12
602513	RGS14
602514	RGS16
602515	GPLD1
602516	RGS4
602517	RGS7
602518	LGALS4
602519	USP7
602520	MAP2K5
602521	MAPK7
602522	-
602523	DSCAM
602524	PDK1
602525	PDK2
602526	-
602527	PDK4
602528	TUBA3C
602529	TUBA1A
602530	TUBA1B
602531	-
602532	-
602533	PARK7
602534	SNAP23
602535	-
602536	RAB3GAP1
602537	CAPN5
602538	CELF2
602539	MAP3K3
602540	-
602541	-
602542	BTF3
602543	BTF3P11
602544	PARK2
602545	PTPRK
602546	ST8SIA2
602547	ST8SIA4
602548	OPRL1
602549	PKN2
602550	ARNTL
602551	-
602552	NUP88
602553	-
602554	-
602555	-
602556	-
602557	-
602558	-
602559	XPO1
602560	-
602561	-
602562	-
602563	NKX6-1
602564	-
602565	CCL25
602566	P2RX7
602567	LIMS1
602568	MTRR
602569	SNCB
602570	JAG2
602571	RBM4
602572	ANXA11
602573	ANXA13
602574	TECTA
602575	LMX1B
602576	LFNG
602577	MFNG
602578	RFNG
602579	-
602580	GOLGA2
602581	GOLGA3
602582	DTX1
602583	GPR37
602584	RCN2
602585	-
602586	-
602587	ACOT7
602588	-
602589	FUT8
602590	PAK1
602591	KIF2A
602592	CD5L
602593	CDSN
602594	RP22
602595	GEMIN2
602596	-
602597	BCL9
602598	HPGDS
602599	-
602600	LRP8
602601	OLR1
602602	SECTM1
602603	MAGOH
602604	-
602605	-
602606	CARTPT
602607	SLC22A1
602608	SLC22A2
602609	PIK3C3
602610	PIK3R4
602611	-
602612	-
602613	-
602614	MAP3K7
602615	TAB1
602616	MGAT2
602617	FOXE1
602618	CTBP1
602619	CTBP2
602620	LGMN
602621	CXADR
602622	DNASE1L2
602623	FKBP5
602624	-
602625	MAGI1
602626	IL1RAP
602627	CDC6
602628	FOXN3
602629	-
602630	TGIF1
602631	SLC22A18
602632	PODXL
602633	FHL2
602634	DNAJB9
602635	DEAF1
602636	PPP1R8
602637	SPP2
602638	MCM4
602639	HYD2
602640	NAALADL1
602641	EIF4A1
602642	TNFSF11
602643	TNFRSF11B
602644	TSPAN4
602645	SEMA3C
602646	GPR35
602647	NXF1
602648	ACKR2
602649	CIRBP
602650	SPOP
602651	NRD1
602652	KLK6
602653	TECTB
602654	FARP1
602655	SLC4A1AP
602656	NTHL1
602657	-
602658	PDE2A
602659	MNAT1
602660	TUBB4B
602661	TUBB3
602662	TUBB4A
602663	PRLH
602664	CASP4
602665	CASP5
602666	MYO15A
602667	NBN
602668	-
602669	PITX3
602670	POLE2
602671	SLC37A4
602672	RAB13
602673	KLK10
602674	-
602675	RNPEP
602676	PDE6D
602677	RNF5
602678	MARK3
602679	PCYT2
602680	ARHGAP5
602681	FOXO3
602682	BAI1
602683	BAI2
602684	BAI3
602685	-
602686	MAD1L1
602687	-
602688	HNRNPAB
602689	FSCN1
602690	SDHD
602691	NCOA1
602692	GLIPR1
602693	MCM3
602694	NDUFS4
602695	TNFSF12
602696	MCM5
602697	P2RY11
602698	NFATC3
602699	NFATC4
602700	EP300
602701	SLMAP
602702	PLIN3
602703	KATNB1
602704	MDM4
602705	SYN3
602706	PSMC1
602707	PSMC4
602708	PSMC6
602709	APBB1
602710	APBB2
602711	APBB3
602712	APBA2
602713	ADAM9
602714	ADAM12
602715	LMOD1
602716	NPHS1
602717	GRIN2D
602718	TRA2A
602719	TRA2B
602720	PON3
602721	DMC1
602722	-
602723	-
602724	5-Sep
602725	IFRD2
602726	CLCN6
602727	CLCN7
602728	SCARA3
602729	GABRP
602730	ACVR2B
602731	FYB
602732	ARHGAP1
602733	ALDH9A1
602734	PLS1
602735	RCN1
602736	ATP5G3
602737	CCL21
602738	KPNB1
602739	PRKAA1
602740	PRKAB1
602741	PRKAB2
602742	PRKAG1
602743	PRKAG2
602744	GNPAT
602745	PIP5K1B
602746	TNFRSF14
602747	DUSP4
602748	DUSP6
602749	DUSP7
602750	DDT
602751	BACH1
602752	RGPD8
602753	PHOX2A
602754	KCNN4
602755	CCNB2
602756	EFNA2
602757	EPHB6
602758	PI4KB
602759	PCAP
602760	KRT32
602761	KRT33A
